Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,_id,Code Description,Display Label
2024-06-07 00:00:00,17:33,Friday,YORK MILLS STATION,MUPAA,0.0,0.0,N,YU,5631.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-07 00:00:00,18:26,Friday,KENNEDY BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-07 00:00:00,19:37,Friday,LAWRENCE WEST STATION,MUPAA,0.0,0.0,N,YU,5881.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-07 00:00:00,19:38,Friday,ST GEORGE BD STATION,SUDP,0.0,0.0,E,BD,5153.0,,Disorderly Patron,Disorderly Patron
2024-06-07 00:00:00,21:20,Friday,BLOOR STATION,MUIRS,0.0,0.0,N,YU,5776.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-07 00:00:00,22:11,Friday,EGLINTON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-07 00:00:00,22:28,Friday,DAVISVILLE STATION,SUDP,3.0,8.0,N,YU,5846.0,,Disorderly Patron,Disorderly Patron
2024-06-07 00:00:00,23:27,Friday,ISLINGTON STATION,SUDP,5.0,10.0,E,BD,5218.0,,Disorderly Patron,Disorderly Patron
2024-06-07 00:00:00,00:06,Friday,ST CLAIR STATION,SUDP,8.0,13.0,N,YU,5831.0,,Disorderly Patron,Disorderly Patron
2024-06-07 00:00:00,00:42,Friday,FINCH STATION,MUIS,0.0,0.0,S,YU,5772.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-07 00:00:00,00:59,Friday,BLOOR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-07 00:00:00,01:56,Friday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-07 00:00:00,01:59,Friday,ST GEORGE YUS STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,02:03,Saturday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,05:50,Saturday,EGLINTON STATION,SUDP,7.0,0.0,N,YU,5846.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,05:53,Saturday,KIPLING STATION,SUO,6.0,12.0,E,BD,5079.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,06:19,Saturday,KENNEDY BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,08:23,Saturday,SHEPPARD WEST STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-08 00:00:00,08:35,Saturday,SHERBOURNE STATION,SUDP,8.0,12.0,E,BD,5352.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,08:53,Saturday,EGLINTON STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-08 00:00:00,10:27,Saturday,ST GEORGE YUS STATION,MUPAA,6.0,10.0,N,YU,5996.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-08 00:00:00,11:25,Saturday,NORTH YORK CTR STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-08 00:00:00,12:19,Saturday,DUNDAS WEST STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,12:29,Saturday,NORTH YORK CTR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,12:38,Saturday,DONLANDS STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,13:43,Saturday,VICTORIA PARK STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,14:10,Saturday,MUSEUM STATION,MUPAA,5.0,9.0,N,YU,5496.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-08 00:00:00,14:29,Saturday,CASTLE FRANK STATION,SUDP,8.0,12.0,W,BD,5354.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,15:04,Saturday,YONGE BD STATION,MUIS,0.0,0.0,W,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,15:40,Saturday,BROADVIEW STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,15:57,Saturday,QUEEN'S PARK STATION,SUO,4.0,8.0,S,YU,5486.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,16:16,Saturday,KEELE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,16:30,Saturday,WILSON STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,17:01,Saturday,KEELE STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,18:40,Saturday,YORKDALE STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,18:55,Saturday,UNION STATION,SUDP,0.0,0.0,S,YU,5916.0,,Disorderly Patron,Disorderly Patron
2024-06-08 00:00:00,19:53,Saturday,GLENCAIRN STATION,MUPAA,5.0,10.0,N,YU,5496.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-08 00:00:00,20:09,Saturday,BATHURST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,20:50,Saturday,VAUGHAN MC STATION,MUPAA,0.0,0.0,N,YU,6121.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-08 00:00:00,20:54,Saturday,WARDEN STATION,SUO,4.0,10.0,W,BD,5340.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,21:11,Saturday,SUMMERHILL STATION,MUPAA,0.0,0.0,S,YU,5936.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-08 00:00:00,22:24,Saturday,VICTORIA PARK STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-08 00:00:00,22:31,Saturday,QUEEN STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,22:41,Saturday,KEELE STATION,SUO,5.0,11.0,W,BD,5318.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,23:02,Saturday,VICTORIA PARK STATION,MUIS,0.0,0.0,W,BD,5247.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,23:21,Saturday,SPADINA BD STATION,SUO,29.0,35.0,E,BD,5315.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,23:21,Saturday,SPADINA YUS STATION,SUO,29.0,34.0,S,YU,5536.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,01:06,Saturday,COXWELL STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-08 00:00:00,01:27,Saturday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,01:30,Saturday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,01:41,Saturday,KIPLING STATION,MUIS,0.0,0.0,,BD,5258.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-08 00:00:00,21:38,Saturday,DON MILLS STATION,SUDP,7.0,14.0,W,SHP,6176.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,03:21,Sunday,SPADINA BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,09:59,Sunday,YORK MILLS STATION,MUIRS,0.0,0.0,N,YU,5421.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-09 00:00:00,12:31,Sunday,COLLEGE STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,13:49,Sunday,NORTH YORK CTR STATION,MUPAA,4.0,8.0,S,YU,5771.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-09 00:00:00,14:35,Sunday,COXWELL STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-09 00:00:00,15:26,Sunday,SPADINA BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,15:43,Sunday,BROADVIEW STATION,SUDP,0.0,0.0,E,BD,5140.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,15:58,Sunday,YORK UNIVERSITY STATIO,SUDP,8.0,12.0,N,YU,5996.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,16:43,Sunday,DUNDAS STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-09 00:00:00,16:55,Sunday,FINCH WEST STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,16:59,Sunday,MAIN STREET STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,17:36,Sunday,YORK MILLS STATION,SUDP,20.0,24.0,N,YU,5721.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,18:16,Sunday,MAIN STREET STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,18:54,Sunday,SHEPPARD WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-09 00:00:00,19:40,Sunday,DUNDAS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,19:56,Sunday,DUNDAS STATION,MUPAA,3.0,8.0,S,YU,5771.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-09 00:00:00,19:57,Sunday,ROYAL YORK STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,20:29,Sunday,QUEEN STATION,SUDP,3.0,8.0,N,YU,5416.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,21:05,Sunday,BAY STATION,SUDP,3.0,9.0,W,BD,5300.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,21:40,Sunday,KIPLING STATION,SUDP,6.0,12.0,E,BD,5111.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,21:41,Sunday,BLOOR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-09 00:00:00,21:47,Sunday,ST GEORGE YUS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,22:33,Sunday,SPADINA BD STATION,SUDP,5.0,11.0,E,BD,5333.0,,Disorderly Patron,Disorderly Patron
2024-06-09 00:00:00,01:04,Sunday,COLLEGE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-09 00:00:00,01:13,Sunday,COLLEGE STATION,SUDP,0.0,0.0,S,YU,5496.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,02:17,Monday,FINCH WEST STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,04:08,Monday,KENNEDY BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,05:47,Monday,WARDEN STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,06:15,Monday,DAVISVILLE STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,07:11,Monday,EGLINTON STATION,SUDP,6.0,9.0,S,YU,5771.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,08:21,Monday,ROYAL YORK STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-10 00:00:00,08:27,Monday,COLLEGE STATION,SUO,0.0,0.0,N,YU,5536.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,08:40,Monday,SPADINA YUS STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,09:14,Monday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,09:51,Monday,SHEPPARD WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,11:03,Monday,PAPE STATION,SUO,0.0,0.0,W,BD,5360.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,11:37,Monday,CHESTER STATION,SUO,0.0,0.0,W,BD,5078.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,12:13,Monday,DUPONT STATION,MUPAA,4.0,9.0,S,YU,5541.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-10 00:00:00,12:39,Monday,KIPLING STATION,SUO,4.0,8.0,E,BD,5014.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,13:10,Monday,COXWELL STATION,SUO,3.0,6.0,E,BD,5014.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,13:17,Monday,FINCH STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,13:42,Monday,KENNEDY BD STATION,SUDP,4.0,8.0,W,BD,5146.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,14:10,Monday,SUMMERHILL STATION,SUO,12.0,17.0,N,YU,6111.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,14:24,Monday,ST GEORGE BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,14:27,Monday,SUMMERHILL STATION,MUPAA,0.0,0.0,S,YU,5781.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-10 00:00:00,15:15,Monday,PIONEER VILLAGE STATIO,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,15:45,Monday,ST GEORGE YUS STATION,SUO,4.0,9.0,N,YU,5991.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,15:45,Monday,ST GEORGE BD STATION,SUO,4.0,8.0,E,BD,5301.0,,Passenger Other,Passenger Other
2024-06-10 00:00:00,16:26,Monday,DAVISVILLE STATION,SUDP,4.0,9.0,N,YU,5701.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,19:17,Monday,SHERBOURNE STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-10 00:00:00,19:47,Monday,COLLEGE STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-10 00:00:00,21:58,Monday,BLOOR STATION,SUDP,0.0,0.0,N,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,22:35,Monday,VAUGHAN MC STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,22:42,Monday,BLOOR STATION,SUDP,0.0,0.0,N,YU,5736.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,22:57,Monday,QUEEN STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,23:47,Monday,BLOOR STATION,SUDP,0.0,0.0,S,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,00:17,Monday,ST CLAIR WEST STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,00:53,Monday,BLOOR STATION,SUDP,4.0,9.0,S,YU,5771.0,,Disorderly Patron,Disorderly Patron
2024-06-10 00:00:00,01:00,Monday,OSGOODE STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,15:14,Monday,BAYVIEW STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-10 00:00:00,01:02,Monday,DON MILLS STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,02:16,Tuesday,KIPLING STATION,MUPAA,0.0,0.0,E,BD,5148.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,02:23,Tuesday,KIPLING STATION,MUPAA,0.0,0.0,E,BD,5083.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,02:57,Tuesday,MAIN STREET STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,04:59,Tuesday,UNION STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,07:56,Tuesday,EGLINTON STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,08:37,Tuesday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,10:03,Tuesday,UNION STATION BROOKFIE,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-11 00:00:00,10:05,Tuesday,SHERBOURNE STATION,SUDP,0.0,0.0,W,BD,5117.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,10:30,Tuesday,NORTH YORK CTR STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-11 00:00:00,14:36,Tuesday,DUNDAS STATION,MUPAA,5.0,10.0,S,YU,6011.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,14:59,Tuesday,YORK MILLS STATION,MUPAA,0.0,0.0,S,YU,5581.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,15:10,Tuesday,OSGOODE STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,15:52,Tuesday,DUFFERIN STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-11 00:00:00,17:39,Tuesday,KENNEDY BD STATION,MUPAA,0.0,0.0,W,BD,5354.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,17:43,Tuesday,VICTORIA PARK STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,19:16,Tuesday,DUNDAS STATION,MUPAA,5.0,8.0,S,YU,5771.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-11 00:00:00,19:17,Tuesday,DUNDAS STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,19:28,Tuesday,DUFFERIN STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,19:57,Tuesday,WELLESLEY STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-11 00:00:00,20:10,Tuesday,ST CLAIR STATION,SUDP,15.0,18.0,N,YU,6046.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,20:23,Tuesday,LAWRENCE WEST STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,22:22,Tuesday,SPADINA YUS STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,22:50,Tuesday,BLOOR STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,23:04,Tuesday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,23:18,Tuesday,BROADVIEW STATION,MUIS,0.0,0.0,E,BD,5183.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,00:18,Tuesday,JANE STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,00:52,Tuesday,BATHURST STATION,SUDP,0.0,0.0,W,BD,5188.0,,Disorderly Patron,Disorderly Patron
2024-06-11 00:00:00,01:01,Tuesday,EGLINTON STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-11 00:00:00,01:05,Tuesday,ST CLAIR WEST STATION,SUO,0.0,0.0,S,YU,5951.0,,Passenger Other,Passenger Other
2024-06-11 00:00:00,01:59,Tuesday,DOWNSVIEW PARK STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-11 00:00:00,07:37,Tuesday,DON MILLS STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-12 00:00:00,02:01,Wednesday,MAIN STREET STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-12 00:00:00,02:21,Wednesday,WILSON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-12 00:00:00,05:43,Wednesday,FINCH STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2024-06-12 00:00:00,07:59,Wednesday,FINCH STATION,SUDP,0.0,0.0,N,YU,6081.0,,Disorderly Patron,Disorderly Patron
2024-06-12 00:00:00,08:41,Wednesday,NORTH YORK CTR STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-12 00:00:00,10:14,Wednesday,OSSINGTON STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-12 00:00:00,11:06,Wednesday,YORK MILLS STATION,MUPAA,4.0,7.0,N,YU,5996.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-12 00:00:00,11:17,Wednesday,ST PATRICK STATION,SUDP,4.0,7.0,S,YU,5786.0,,Disorderly Patron,Disorderly Patron
2024-06-12 00:00:00,12:38,Wednesday,LAWRENCE STATION,MUPAA,3.0,8.0,S,YU,5801.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2024-06-12 00:00:00,16:20,Wednesday,BLOOR STATION,SUO,6.0,11.0,N,YU,5931.0,,Passenger Other,Passenger Other
2024-06-12 00:00:00,16:32,Wednesday,BLOOR STATION,SUO,3.0,8.0,N,YU,5856.0,,Passenger Other,Passenger Other
2024-06-12 00:00:00,17:57,Wednesday,MAIN STREET STATION,SUDP,0.0,0.0,W,BD,5047.0,,Disorderly Patron,Disorderly Patron
2024-06-12 00:00:00,18:33,Wednesday,LAWRENCE WEST STATION,SUO,0.0,0.0,N,YU,5876.0,,Passenger Other,Passenger Other
2024-06-12 00:00:00,18:37,Wednesday,DAVISVILLE STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-12 00:00:00,19:02,Wednesday,FINCH STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-12 00:00:00,19:32,Wednesday,BLOOR STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2024-06-12 00:00:00,20:03,Wednesday,WELLESLEY STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2024-06-12 00:00:00,21:30,Wednesday,VAUGHAN MC STATION,SUDP,5.0,10.0,S,YU,5741.0,,Disorderly Patron,Disorderly Patron
2024-06-12 00:00:00,22:41,Wednesday,COLLEGE STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2024-06-12 00:00:00,22:57,Wednesday,ROSEDALE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
